FlSort,FlCde,Fleet,Flotte,Year/An,TFCde,TypeFishery,TypePêcherie,GrSort,GrCde,Gear,Engin,GrGroup,GrGroupe,GrMult,ClassLow,ClassHigh,ClassTypeCode,CLass type,noBoats_nBateaux,Fgrounds
45,"SUN    ",SOVIET UNION,UNION SOVIÉTIQUE,1971,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,24,40,LOA,Length overall,15,PELAGIC
33,"MDV    ",MALDIVES,MALDIVES,1971,ART,Artisanal Fishing,Pêcheries artisanales,6,TROL,Troll line,Ligne de traîne,Line,Lignes,0,5,10,LOA,Length overall,2898,PELAGIC
33,"MDV    ",MALDIVES,MALDIVES,1972,ART,Artisanal Fishing,Pêcheries artisanales,3,BB,Baitboat,Canne,Baitboat,Canne,0,10,15,LOA,Length overall,2089,PELAGIC
46,"LKA    ",SRI LANKA,SRI LANKA,1972,ART,Artisanal Fishing,Pêcheries artisanales,4,G/L,Gillnet and Longline combination,Filet maillant et Palangre,Gillnet,Filet maillant,1,9,18,LOA,Length overall,886,PELAGIC
6,"TWN    ","TAIWAN,CHINA","TAIWAN,CHINE",1972,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,15,24,LOA,Length overall,6,PELAGIC
6,"TWN    ","TAIWAN,CHINA","TAIWAN,CHINE",1972,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,24,40,LOA,Length overall,105,PELAGIC
6,"TWN    ","TAIWAN,CHINA","TAIWAN,CHINE",1972,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,40,60,LOA,Length overall,59,PELAGIC
26,"JPN    ",JAPAN,JAPON,1972,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,24,40,LOA,Length overall,42,PELAGIC
26,"JPN    ",JAPAN,JAPON,1972,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,40,60,LOA,Length overall,144,PELAGIC
29,"KOR    ",KOREA REP.,CORÉE RÉP.,1972,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,40,60,LOA,Length overall,75,PELAGIC
45,"SUN    ",SOVIET UNION,UNION SOVIÉTIQUE,1972,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,24,40,LOA,Length overall,14,PELAGIC
33,"MDV    ",MALDIVES,MALDIVES,1972,ART,Artisanal Fishing,Pêcheries artisanales,6,TROL,Troll line,Ligne de traîne,Line,Lignes,0,5,10,LOA,Length overall,2986,PELAGIC
46,"LKA    ",SRI LANKA,SRI LANKA,1972,ART,Artisanal Fishing,Pêcheries artisanales,9,UNCL,Unclassified,Non classé,Other,Autres,1,1,8,LOA,Length overall,32077,"ALL    "
46,"LKA    ",SRI LANKA,SRI LANKA,1972,ART,Artisanal Fishing,Pêcheries artisanales,9,UNCL,Unclassified,Non classé,Other,Autres,1,8,9,LOA,Length overall,1292,"ALL    "
48,"TZA    ",TANZANIA,TANZANIE,1972,ART,Artisanal Fishing,Pêcheries artisanales,9,UNCL,Unclassified,Non classé,Other,Autres,1,1,10,GRT,Gross Registered Tonnage,3113,COASTAL
33,"MDV    ",MALDIVES,MALDIVES,1973,ART,Artisanal Fishing,Pêcheries artisanales,3,BB,Baitboat,Canne,Baitboat,Canne,0,10,15,LOA,Length overall,2146,PELAGIC
23,"IDN    ",INDONESIA,INDONÉSIE,1973,IND,Industrial Fishing,Pêcheries industrielles,5,FLL,Longline Fresh,Palangre Frais,Longline,Palangre,0,0,15,LOA,Length overall,0,PELAGIC
23,"IDN    ",INDONESIA,INDONÉSIE,1973,IND,Industrial Fishing,Pêcheries industrielles,5,FLL,Longline Fresh,Palangre Frais,Longline,Palangre,0,15,24,LOA,Length overall,2,PELAGIC
23,"IDN    ",INDONESIA,INDONÉSIE,1973,IND,Industrial Fishing,Pêcheries industrielles,5,FLL,Longline Fresh,Palangre Frais,Longline,Palangre,0,24,40,LOA,Length overall,1,PELAGIC
46,"LKA    ",SRI LANKA,SRI LANKA,1973,ART,Artisanal Fishing,Pêcheries artisanales,4,G/L,Gillnet and Longline combination,Filet maillant et Palangre,Gillnet,Filet maillant,1,9,18,LOA,Length overall,1341,PELAGIC
6,"TWN    ","TAIWAN,CHINA","TAIWAN,CHINE",1973,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,15,24,LOA,Length overall,6,PELAGIC
6,"TWN    ","TAIWAN,CHINA","TAIWAN,CHINE",1973,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,24,40,LOA,Length overall,57,PELAGIC
6,"TWN    ","TAIWAN,CHINA","TAIWAN,CHINE",1973,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,40,60,LOA,Length overall,63,PELAGIC
26,"JPN    ",JAPAN,JAPON,1973,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,24,40,LOA,Length overall,38,PELAGIC
26,"JPN    ",JAPAN,JAPON,1973,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,40,60,LOA,Length overall,153,PELAGIC
29,"KOR    ",KOREA REP.,CORÉE RÉP.,1973,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,40,60,LOA,Length overall,112,PELAGIC
45,"SUN    ",SOVIET UNION,UNION SOVIÉTIQUE,1973,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,24,40,LOA,Length overall,11,PELAGIC
33,"MDV    ",MALDIVES,MALDIVES,1973,ART,Artisanal Fishing,Pêcheries artisanales,6,TROL,Troll line,Ligne de traîne,Line,Lignes,0,5,10,LOA,Length overall,3012,PELAGIC
46,"LKA    ",SRI LANKA,SRI LANKA,1973,ART,Artisanal Fishing,Pêcheries artisanales,9,UNCL,Unclassified,Non classé,Other,Autres,1,1,8,LOA,Length overall,34414,"ALL    "
46,"LKA    ",SRI LANKA,SRI LANKA,1973,ART,Artisanal Fishing,Pêcheries artisanales,9,UNCL,Unclassified,Non classé,Other,Autres,1,8,9,LOA,Length overall,1818,"ALL    "
48,"TZA    ",TANZANIA,TANZANIE,1973,ART,Artisanal Fishing,Pêcheries artisanales,9,UNCL,Unclassified,Non classé,Other,Autres,1,1,10,GRT,Gross Registered Tonnage,3113,COASTAL
33,"MDV    ",MALDIVES,MALDIVES,1974,ART,Artisanal Fishing,Pêcheries artisanales,3,BB,Baitboat,Canne,Baitboat,Canne,0,10,15,LOA,Length overall,2132,PELAGIC
23,"IDN    ",INDONESIA,INDONÉSIE,1974,IND,Industrial Fishing,Pêcheries industrielles,5,FLL,Longline Fresh,Palangre Frais,Longline,Palangre,0,0,15,LOA,Length overall,1,PELAGIC
23,"IDN    ",INDONESIA,INDONÉSIE,1974,IND,Industrial Fishing,Pêcheries industrielles,5,FLL,Longline Fresh,Palangre Frais,Longline,Palangre,0,15,24,LOA,Length overall,9,PELAGIC
23,"IDN    ",INDONESIA,INDONÉSIE,1974,IND,Industrial Fishing,Pêcheries industrielles,5,FLL,Longline Fresh,Palangre Frais,Longline,Palangre,0,24,40,LOA,Length overall,2,PELAGIC
46,"LKA    ",SRI LANKA,SRI LANKA,1974,ART,Artisanal Fishing,Pêcheries artisanales,4,G/L,Gillnet and Longline combination,Filet maillant et Palangre,Gillnet,Filet maillant,1,9,18,LOA,Length overall,1383,PELAGIC
6,"TWN    ","TAIWAN,CHINA","TAIWAN,CHINE",1974,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,0,15,LOA,Length overall,3,PELAGIC
6,"TWN    ","TAIWAN,CHINA","TAIWAN,CHINE",1974,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,15,24,LOA,Length overall,5,PELAGIC
6,"TWN    ","TAIWAN,CHINA","TAIWAN,CHINE",1974,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,24,40,LOA,Length overall,102,PELAGIC
6,"TWN    ","TAIWAN,CHINA","TAIWAN,CHINE",1974,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,40,60,LOA,Length overall,67,PELAGIC
26,"JPN    ",JAPAN,JAPON,1974,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,24,40,LOA,Length overall,35,PELAGIC
26,"JPN    ",JAPAN,JAPON,1974,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,40,60,LOA,Length overall,167,PELAGIC
29,"KOR    ",KOREA REP.,CORÉE RÉP.,1974,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,40,60,LOA,Length overall,173,PELAGIC
45,"SUN    ",SOVIET UNION,UNION SOVIÉTIQUE,1974,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,24,40,LOA,Length overall,6,PELAGIC
33,"MDV    ",MALDIVES,MALDIVES,1974,ART,Artisanal Fishing,Pêcheries artisanales,6,TROL,Troll line,Ligne de traîne,Line,Lignes,0,5,10,LOA,Length overall,3056,PELAGIC
46,"LKA    ",SRI LANKA,SRI LANKA,1974,ART,Artisanal Fishing,Pêcheries artisanales,9,UNCL,Unclassified,Non classé,Other,Autres,1,1,8,LOA,Length overall,36768,"ALL    "
46,"LKA    ",SRI LANKA,SRI LANKA,1974,ART,Artisanal Fishing,Pêcheries artisanales,9,UNCL,Unclassified,Non classé,Other,Autres,1,8,9,LOA,Length overall,1861,"ALL    "
48,"TZA    ",TANZANIA,TANZANIE,1974,ART,Artisanal Fishing,Pêcheries artisanales,9,UNCL,Unclassified,Non classé,Other,Autres,1,1,10,GRT,Gross Registered Tonnage,2929,COASTAL
33,"MDV    ",MALDIVES,MALDIVES,1975,ART,Artisanal Fishing,Pêcheries artisanales,3,BB,Baitboat,Canne,Baitboat,Canne,0,10,15,LOA,Length overall,2082,PELAGIC
23,"IDN    ",INDONESIA,INDONÉSIE,1975,IND,Industrial Fishing,Pêcheries industrielles,5,FLL,Longline Fresh,Palangre Frais,Longline,Palangre,0,0,15,LOA,Length overall,1,PELAGIC
23,"IDN    ",INDONESIA,INDONÉSIE,1975,IND,Industrial Fishing,Pêcheries industrielles,5,FLL,Longline Fresh,Palangre Frais,Longline,Palangre,0,15,24,LOA,Length overall,14,PELAGIC
23,"IDN    ",INDONESIA,INDONÉSIE,1975,IND,Industrial Fishing,Pêcheries industrielles,5,FLL,Longline Fresh,Palangre Frais,Longline,Palangre,0,24,40,LOA,Length overall,3,PELAGIC
46,"LKA    ",SRI LANKA,SRI LANKA,1975,ART,Artisanal Fishing,Pêcheries artisanales,4,G/L,Gillnet and Longline combination,Filet maillant et Palangre,Gillnet,Filet maillant,1,9,18,LOA,Length overall,1437,PELAGIC
6,"TWN    ","TAIWAN,CHINA","TAIWAN,CHINE",1975,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,24,40,LOA,Length overall,30,PELAGIC
6,"TWN    ","TAIWAN,CHINA","TAIWAN,CHINE",1975,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,40,60,LOA,Length overall,29,PELAGIC
26,"JPN    ",JAPAN,JAPON,1975,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,24,40,LOA,Length overall,32,PELAGIC
26,"JPN    ",JAPAN,JAPON,1975,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,40,60,LOA,Length overall,170,PELAGIC
29,"KOR    ",KOREA REP.,CORÉE RÉP.,1975,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,40,60,LOA,Length overall,185,PELAGIC
45,"SUN    ",SOVIET UNION,UNION SOVIÉTIQUE,1975,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,24,40,LOA,Length overall,2,PELAGIC
33,"MDV    ",MALDIVES,MALDIVES,1975,ART,Artisanal Fishing,Pêcheries artisanales,6,TROL,Troll line,Ligne de traîne,Line,Lignes,0,5,10,LOA,Length overall,3156,PELAGIC
46,"LKA    ",SRI LANKA,SRI LANKA,1975,ART,Artisanal Fishing,Pêcheries artisanales,9,UNCL,Unclassified,Non classé,Other,Autres,1,1,8,LOA,Length overall,39046,"ALL    "
46,"LKA    ",SRI LANKA,SRI LANKA,1975,ART,Artisanal Fishing,Pêcheries artisanales,9,UNCL,Unclassified,Non classé,Other,Autres,1,8,9,LOA,Length overall,1978,"ALL    "
48,"TZA    ",TANZANIA,TANZANIE,1975,ART,Artisanal Fishing,Pêcheries artisanales,9,UNCL,Unclassified,Non classé,Other,Autres,1,1,10,GRT,Gross Registered Tonnage,3057,COASTAL
33,"MDV    ",MALDIVES,MALDIVES,1976,ART,Artisanal Fishing,Pêcheries artisanales,3,BB,Baitboat,Canne,Baitboat,Canne,0,10,15,LOA,Length overall,2158,PELAGIC
23,"IDN    ",INDONESIA,INDONÉSIE,1976,IND,Industrial Fishing,Pêcheries industrielles,5,FLL,Longline Fresh,Palangre Frais,Longline,Palangre,0,0,15,LOA,Length overall,1,PELAGIC
23,"IDN    ",INDONESIA,INDONÉSIE,1976,IND,Industrial Fishing,Pêcheries industrielles,5,FLL,Longline Fresh,Palangre Frais,Longline,Palangre,0,15,24,LOA,Length overall,14,PELAGIC
23,"IDN    ",INDONESIA,INDONÉSIE,1976,IND,Industrial Fishing,Pêcheries industrielles,5,FLL,Longline Fresh,Palangre Frais,Longline,Palangre,0,24,40,LOA,Length overall,3,PELAGIC
46,"LKA    ",SRI LANKA,SRI LANKA,1976,ART,Artisanal Fishing,Pêcheries artisanales,4,G/L,Gillnet and Longline combination,Filet maillant et Palangre,Gillnet,Filet maillant,1,9,18,LOA,Length overall,1311,PELAGIC
6,"TWN    ","TAIWAN,CHINA","TAIWAN,CHINE",1976,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,24,40,LOA,Length overall,30,PELAGIC
6,"TWN    ","TAIWAN,CHINA","TAIWAN,CHINE",1976,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,40,60,LOA,Length overall,28,PELAGIC
24,"IRN    ",IRAN ISLAMIC REP.,IRAN RÉP. ISLAMIQUE,1976,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,40,60,LOA,Length overall,3,PELAGIC
26,"JPN    ",JAPAN,JAPON,1976,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,24,40,LOA,Length overall,28,PELAGIC
26,"JPN    ",JAPAN,JAPON,1976,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,40,60,LOA,Length overall,159,PELAGIC
29,"KOR    ",KOREA REP.,CORÉE RÉP.,1976,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,40,60,LOA,Length overall,128,PELAGIC
45,"SUN    ",SOVIET UNION,UNION SOVIÉTIQUE,1976,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,24,40,LOA,Length overall,1,PELAGIC
33,"MDV    ",MALDIVES,MALDIVES,1976,ART,Artisanal Fishing,Pêcheries artisanales,6,TROL,Troll line,Ligne de traîne,Line,Lignes,0,5,10,LOA,Length overall,3284,PELAGIC
46,"LKA    ",SRI LANKA,SRI LANKA,1976,ART,Artisanal Fishing,Pêcheries artisanales,9,UNCL,Unclassified,Non classé,Other,Autres,1,1,8,LOA,Length overall,33136,"ALL    "
46,"LKA    ",SRI LANKA,SRI LANKA,1976,ART,Artisanal Fishing,Pêcheries artisanales,9,UNCL,Unclassified,Non classé,Other,Autres,1,8,9,LOA,Length overall,1971,"ALL    "
48,"TZA    ",TANZANIA,TANZANIE,1976,ART,Artisanal Fishing,Pêcheries artisanales,9,UNCL,Unclassified,Non classé,Other,Autres,1,1,10,GRT,Gross Registered Tonnage,3717,COASTAL
33,"MDV    ",MALDIVES,MALDIVES,1977,ART,Artisanal Fishing,Pêcheries artisanales,3,BB,Baitboat,Canne,Baitboat,Canne,0,10,15,LOA,Length overall,2214,PELAGIC
23,"IDN    ",INDONESIA,INDONÉSIE,1977,IND,Industrial Fishing,Pêcheries industrielles,5,FLL,Longline Fresh,Palangre Frais,Longline,Palangre,0,0,15,LOA,Length overall,1,PELAGIC
23,"IDN    ",INDONESIA,INDONÉSIE,1977,IND,Industrial Fishing,Pêcheries industrielles,5,FLL,Longline Fresh,Palangre Frais,Longline,Palangre,0,15,24,LOA,Length overall,14,PELAGIC
23,"IDN    ",INDONESIA,INDONÉSIE,1977,IND,Industrial Fishing,Pêcheries industrielles,5,FLL,Longline Fresh,Palangre Frais,Longline,Palangre,0,24,40,LOA,Length overall,3,PELAGIC
46,"LKA    ",SRI LANKA,SRI LANKA,1977,ART,Artisanal Fishing,Pêcheries artisanales,4,G/L,Gillnet and Longline combination,Filet maillant et Palangre,Gillnet,Filet maillant,1,9,18,LOA,Length overall,1185,PELAGIC
6,"TWN    ","TAIWAN,CHINA","TAIWAN,CHINE",1977,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,24,40,LOA,Length overall,36,PELAGIC
6,"TWN    ","TAIWAN,CHINA","TAIWAN,CHINE",1977,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,40,60,LOA,Length overall,30,PELAGIC
24,"IRN    ",IRAN ISLAMIC REP.,IRAN RÉP. ISLAMIQUE,1977,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,40,60,LOA,Length overall,2,PELAGIC
26,"JPN    ",JAPAN,JAPON,1977,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,24,40,LOA,Length overall,21,PELAGIC
26,"JPN    ",JAPAN,JAPON,1977,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,40,60,LOA,Length overall,123,PELAGIC
29,"KOR    ",KOREA REP.,CORÉE RÉP.,1977,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,40,60,LOA,Length overall,165,PELAGIC
45,"SUN    ",SOVIET UNION,UNION SOVIÉTIQUE,1977,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,24,40,LOA,Length overall,2,PELAGIC
26,"JPN    ",JAPAN,JAPON,1977,IND,Industrial Fishing,Pêcheries industrielles,1,PS,Purse seine,Senne tournante aux thons,Purse Seine,Senne tournante,0,40,60,LOA,Length overall,1,PELAGIC
33,"MDV    ",MALDIVES,MALDIVES,1977,ART,Artisanal Fishing,Pêcheries artisanales,6,TROL,Troll line,Ligne de traîne,Line,Lignes,0,5,10,LOA,Length overall,3385,PELAGIC
46,"LKA    ",SRI LANKA,SRI LANKA,1977,ART,Artisanal Fishing,Pêcheries artisanales,9,UNCL,Unclassified,Non classé,Other,Autres,1,1,8,LOA,Length overall,27226,"ALL    "
46,"LKA    ",SRI LANKA,SRI LANKA,1977,ART,Artisanal Fishing,Pêcheries artisanales,9,UNCL,Unclassified,Non classé,Other,Autres,1,8,9,LOA,Length overall,1963,"ALL    "
48,"TZA    ",TANZANIA,TANZANIE,1977,ART,Artisanal Fishing,Pêcheries artisanales,9,UNCL,Unclassified,Non classé,Other,Autres,1,1,10,GRT,Gross Registered Tonnage,4128,COASTAL
33,"MDV    ",MALDIVES,MALDIVES,1978,ART,Artisanal Fishing,Pêcheries artisanales,3,BB,Baitboat,Canne,Baitboat,Canne,0,10,15,LOA,Length overall,2179,PELAGIC
23,"IDN    ",INDONESIA,INDONÉSIE,1978,IND,Industrial Fishing,Pêcheries industrielles,5,FLL,Longline Fresh,Palangre Frais,Longline,Palangre,0,0,15,LOA,Length overall,1,PELAGIC
23,"IDN    ",INDONESIA,INDONÉSIE,1978,IND,Industrial Fishing,Pêcheries industrielles,5,FLL,Longline Fresh,Palangre Frais,Longline,Palangre,0,15,24,LOA,Length overall,14,PELAGIC
23,"IDN    ",INDONESIA,INDONÉSIE,1978,IND,Industrial Fishing,Pêcheries industrielles,5,FLL,Longline Fresh,Palangre Frais,Longline,Palangre,0,24,40,LOA,Length overall,3,PELAGIC
46,"LKA    ",SRI LANKA,SRI LANKA,1978,ART,Artisanal Fishing,Pêcheries artisanales,4,G/L,Gillnet and Longline combination,Filet maillant et Palangre,Gillnet,Filet maillant,1,9,18,LOA,Length overall,1059,PELAGIC
2,"BHR    ",BAHRAIN,BAHREÏN,1978,ART,Artisanal Fishing,Pêcheries artisanales,4,GILL,Gillnet,Filet maillant,Gillnet,Filet maillant,0,4,20,LOA,Length overall,9,COASTAL
49,"THA    ",THAILAND,THAÏLANDE,1978,ART,Artisanal Fishing,Pêcheries artisanales,4,GILL,Gillnet,Filet maillant,Gillnet,Filet maillant,0,1,14,LOA,Length overall,14,COASTAL
49,"THA    ",THAILAND,THAÏLANDE,1978,ART,Artisanal Fishing,Pêcheries artisanales,4,GILL,Gillnet,Filet maillant,Gillnet,Filet maillant,0,14,25,LOA,Length overall,22,COASTAL
7,"COM    ",COMOROS,COMORES,1978,ART,Artisanal Fishing,Pêcheries artisanales,6,HAND,Hand line,Ligne à main,Line,Lignes,0,3,9,LOA,Length overall,2700,PELAGIC
6,"TWN    ","TAIWAN,CHINA","TAIWAN,CHINE",1978,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,15,24,LOA,Length overall,1,PELAGIC
6,"TWN    ","TAIWAN,CHINA","TAIWAN,CHINE",1978,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,24,40,LOA,Length overall,37,PELAGIC
6,"TWN    ","TAIWAN,CHINA","TAIWAN,CHINE",1978,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,40,60,LOA,Length overall,48,PELAGIC
26,"JPN    ",JAPAN,JAPON,1978,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,24,40,LOA,Length overall,22,PELAGIC
